annotation_index,image_id,human_label,label_name
445,7034878,3,Scratch
513,7056316,2,Rim
137,7041337,3,Scratch
290,7044612,2,Rim
282,7049205,2,Rim
698,7075891,1,Other
809,7070036,2,Rim
830,7038226,3,Scratch
630,7071007,1,Other
529,7059041,2,Rim
685,7041117,0,Dent
883,7041118,2,Rim
619,7070810,0,Dent
526,7043481,0,Dent
79,7035057,3,Scratch
144,7071722,1,Other
592,7050884,2,Rim
220,7070917,3,Scratch
419,7026385,3,Scratch
889,7071010,2,Rim
45,7039945,0,Dent
463,7036533,2,Rim
546,7025566,1,Other
236,7025372,1,Other
629,7071007,1,Other
159,7027556,0,Dent
193,7038267,3,Scratch
456,7074826,2,Rim
183,7026904,2,Rim
790,7040274,0,Dent
111,7070122,3,Scratch
151,7038269,3,Scratch
214,7028923,3,Scratch
190,7025799,1,Other
163,7068757,0,Dent
389,7048603,2,Rim
401,7035233,0,Dent
527,7032143,0,Dent
212,7073124,3,Scratch
89,7057752,1,Other
168,7048637,2,Rim
343,7030896,2,Rim
126,7048684,2,Rim
202,7031114,3,Scratch
691,7035822,2,Rim
372,7070121,2,Rim
296,7038407,3,Scratch
340,7068654,0,Dent
346,7063020,3,Scratch
344,7035050,3,Scratch
467,7059090,2,Rim
123,7054613,3,Scratch
650,7050520,2,Rim
768,7069567,3,Scratch
74,7049171,1,Other
42,7070672,3,Scratch
291,7071738,3,Scratch
1,7073954,1,Other
433,7046478,2,Rim
760,7027155,3,Scratch
631,7038278,2,Rim
119,7059918,2,Rim
719,7058807,0,Dent
431,7040995,3,Scratch
423,7058727,2,Rim
775,7034376,3,Scratch
140,7044791,2,Rim
25,7056390,3,Scratch
56,7025641,3,Scratch
860,7057523,0,Dent
136,7035064,3,Scratch
673,7039985,0,Dent
396,7064789,0,Dent
409,7025458,1,Other
354,7070745,0,Dent
559,7060088,1,Other
114,7069793,0,Dent
149,7075060,0,Dent
195,7038425,2,Rim
69,7058622,1,Other
217,7072200,3,Scratch
369,7054203,2,Rim
580,7051464,0,Dent
58,7038340,3,Scratch
710,7068889,0,Dent
885,7045015,3,Scratch
356,7030703,0,Dent
243,7029096,2,Rim
663,7068764,0,Dent
624,7030656,1,Other
16,7036543,3,Scratch
818,7069828,3,Scratch
405,7070386,0,Dent
264,7030895,3,Scratch
686,7041117,2,Rim
594,7034303,3,Scratch
859,7057523,0,Dent
758,7058710,2,Rim
253,7071864,0,Dent
394,7055042,0,Dent
288,7054038,2,Rim
61,7063346,0,Dent
608,7068311,1,Other
587,7066288,2,Rim
181,7038251,3,Scratch
671,7058527,0,Dent
833,7029059,3,Scratch
341,7068654,2,Rim
618,7070810,0,Dent
176,7035097,3,Scratch
614,7038316,0,Dent
129,7038293,3,Scratch
721,7038439,3,Scratch
164,7031346,2,Rim
482,7026440,0,Dent
806,7070370,3,Scratch
654,7049135,2,Rim
286,7039990,0,Dent
325,7069246,3,Scratch
558,7026619,2,Rim
316,7068667,2,Rim
245,7050345,3,Scratch
853,7031100,0,Dent
107,7051520,3,Scratch
339,7066493,0,Dent
509,7070814,0,Dent
72,7049171,3,Scratch
520,7066180,2,Rim
661,7048683,3,Scratch
550,7036406,0,Dent
180,7038251,2,Rim
653,7042025,3,Scratch
525,7031796,1,Other
714,7058895,2,Rim
267,7027165,3,Scratch
570,7058500,3,Scratch
241,7025740,2,Rim
345,7063020,2,Rim
835,7044848,0,Dent
739,7057514,0,Dent
328,7040150,0,Dent
203,7065194,2,Rim
636,7068864,2,Rim
312,7036477,2,Rim
201,7064748,2,Rim
59,7041108,2,Rim
426,7069599,3,Scratch
15,7037300,2,Rim
95,7070717,1,Other
627,7071007,3,Scratch
204,7031131,3,Scratch
864,7058518,3,Scratch
497,7025503,2,Rim
571,7063546,2,Rim
568,7040112,0,Dent
713,7054167,2,Rim
455,7071522,2,Rim
371,7066827,0,Dent
348,7070285,3,Scratch
297,7072750,3,Scratch
534,7065457,2,Rim
47,7036076,0,Dent
585,7065435,0,Dent
247,7059390,0,Dent
454,7042036,0,Dent
542,7034560,0,Dent
770,7059116,0,Dent
187,7029547,0,Dent
742,7074812,1,Other
753,7027288,3,Scratch
679,7038325,3,Scratch
326,7067644,3,Scratch
599,7070007,0,Dent
802,7072086,0,Dent
699,7056624,3,Scratch
576,7070191,1,Other
787,7058780,2,Rim
578,7025683,2,Rim
850,7065085,0,Dent
545,7025566,3,Scratch
71,7038423,3,Scratch
10,7046596,2,Rim
128,7038293,2,Rim
270,7071604,1,Other
779,7031782,3,Scratch
225,7072506,0,Dent
199,7034714,3,Scratch
660,7048683,2,Rim
301,7026376,2,Rim
847,7075501,2,Rim
277,7031097,2,Rim
177,7029322,3,Scratch
436,7069918,0,Dent
360,7026458,3,Scratch
281,7030892,3,Scratch
250,7035038,3,Scratch
150,7064241,1,Other
347,7070285,2,Rim
755,7059042,0,Dent
483,7026440,0,Dent
566,7070891,0,Dent
732,7071610,1,Other
785,7049780,2,Rim
378,7076484,2,Rim
361,7025581,2,Rim
12,7062158,2,Rim
82,7028955,3,Scratch
633,7069916,2,Rim
17,7036543,3,Scratch
501,7053296,3,Scratch
191,7029225,3,Scratch
283,7049205,3,Scratch
510,7064609,2,Rim
684,7058414,3,Scratch
30,7065560,0,Dent
298,7059704,0,Dent
98,7025512,1,Other
305,7038383,0,Dent
216,7044891,0,Dent
541,7027239,0,Dent
709,7068889,2,Rim
777,7072928,0,Dent
441,7045165,2,Rim
782,7045110,2,Rim
459,7034995,2,Rim
524,7025954,0,Dent
49,7044701,0,Dent
439,7034568,3,Scratch
678,7031471,0,Dent
715,7066379,0,Dent
632,7069916,0,Dent
293,7074815,1,Other
458,7051056,2,Rim
858,7058444,1,Other
131,7037370,2,Rim
116,7044758,2,Rim
20,7026503,0,Dent
766,7031219,0,Dent
8,7060786,0,Dent
637,7068864,3,Scratch
817,7069828,3,Scratch
643,7066367,0,Dent
145,7071722,1,Other
357,7030703,0,Dent
379,7050001,2,Rim
139,7056196,3,Scratch
19,7026503,0,Dent
55,7025641,1,Other
857,7038482,3,Scratch
2,7073954,0,Dent
547,7035686,2,Rim
100,7046737,2,Rim
179,7034904,3,Scratch
130,7071064,2,Rim
101,7066460,3,Scratch
609,7025407,2,Rim
189,7059539,3,Scratch
801,7035840,2,Rim
485,7026542,0,Dent
877,7047008,0,Dent
252,7058255,0,Dent
208,7032537,0,Dent
377,7025392,1,Other
200,7072447,3,Scratch
303,7060269,0,Dent
