annotation_index,image_id,human_label,label_name
445,7034878,3,Scratch
513,7056316,2,Rim
137,7041337,3,Scratch
290,7044612,2,Rim
282,7049205,2,Rim
698,7075891,1,Other
809,7070036,2,Rim
830,7038226,3,Scratch
630,7071007,1,Other
529,7059041,2,Rim
685,7041117,0,Dent
883,7041118,2,Rim
619,7070810,0,Dent
526,7043481,0,Dent
79,7035057,3,Scratch
225,7072506,0,Dent
293,7074815,1,Other
249,7064908,0,Dent
340,7068654,0,Dent
346,7063020,3,Scratch
297,7072750,3,Scratch
121,7074046,3,Scratch
357,7030703,0,Dent
130,7071064,2,Rim
879,7038335,0,Dent
63,7048995,3,Scratch
177,7029322,3,Scratch
123,7054613,3,Scratch
801,7035840,2,Rim
237,7059119,0,Dent
344,7035050,3,Scratch
524,7025954,0,Dent
760,7027155,3,Scratch
208,7032537,0,Dent
476,7031863,3,Scratch
789,7040017,0,Dent
501,7053296,3,Scratch
405,7070386,0,Dent
348,7070285,3,Scratch
715,7066379,0,Dent
231,7053309,3,Scratch
101,7066460,3,Scratch
872,7048595,1,Other
74,7049171,1,Other
819,7048961,0,Dent
255,7040344,0,Dent
679,7038325,3,Scratch
222,7070917,3,Scratch
624,7030656,1,Other
147,7048634,0,Dent
288,7054038,2,Rim
41,7026447,3,Scratch
236,7025372,1,Other
791,7031845,1,Other
286,7039990,0,Dent
7,7046567,2,Rim
316,7068667,2,Rim
373,7070121,0,Dent
326,7067644,3,Scratch
336,7058130,3,Scratch
318,7055118,0,Dent
632,7069916,0,Dent
813,7070036,0,Dent
194,7038425,3,Scratch
59,7041108,2,Rim
360,7026458,3,Scratch
54,7075255,3,Scratch
699,7056624,3,Scratch
235,7031757,3,Scratch
404,7058274,0,Dent
839,7026519,3,Scratch
377,7025392,1,Other
578,7025683,2,Rim
359,7026458,0,Dent
19,7026503,0,Dent
149,7075060,0,Dent
833,7029059,3,Scratch
721,7038439,3,Scratch
671,7058527,0,Dent
339,7066493,0,Dent
229,7034925,3,Scratch
719,7058807,0,Dent
214,7028923,3,Scratch
266,7058629,0,Dent
374,7025576,1,Other
388,7071028,0,Dent
58,7038340,3,Scratch
253,7071864,0,Dent
145,7071722,1,Other
258,7058575,0,Dent
426,7069599,3,Scratch
873,7048595,1,Other
135,7034548,3,Scratch
150,7064241,1,Other
849,7051295,3,Scratch
545,7025566,3,Scratch
60,7062405,0,Dent
17,7036543,3,Scratch
627,7071007,3,Scratch
779,7031782,3,Scratch
315,7068667,0,Dent
799,7025656,1,Other
325,7069246,3,Scratch
159,7027556,0,Dent
167,7040312,0,Dent
576,7070191,1,Other
608,7068311,1,Other
788,7031626,3,Scratch
835,7044848,0,Dent
204,7031131,3,Scratch
673,7039985,0,Dent
72,7049171,3,Scratch
546,7025566,1,Other
6,7031758,3,Scratch
294,7038407,3,Scratch
10,7046596,2,Rim
504,7062329,2,Rim
91,7039896,0,Dent
766,7031219,0,Dent
661,7048683,3,Scratch
75,7051604,0,Dent
281,7030892,3,Scratch
173,7059708,3,Scratch
43,7062009,2,Rim
394,7055042,0,Dent
103,7052805,3,Scratch
836,7049108,3,Scratch
97,7067002,3,Scratch
628,7071007,3,Scratch
264,7030895,3,Scratch
475,7056192,0,Dent
629,7071007,1,Other
219,7072864,3,Scratch
419,7026385,3,Scratch
21,7038438,3,Scratch
31,7046521,0,Dent
94,7070717,1,Other
212,7073124,3,Scratch
371,7066827,0,Dent
213,7058613,3,Scratch
200,7072447,3,Scratch
759,7031332,3,Scratch
349,7070285,0,Dent
82,7028955,3,Scratch
45,7039945,0,Dent
98,7025512,1,Other
537,7039941,0,Dent
710,7068889,0,Dent
790,7040274,0,Dent
566,7070891,0,Dent
655,7055080,1,Other
331,7026511,3,Scratch
401,7035233,0,Dent
499,7068641,3,Scratch
643,7066367,0,Dent
818,7069828,3,Scratch
864,7058518,3,Scratch
541,7027239,0,Dent
163,7068757,0,Dent
877,7047008,0,Dent
320,7048713,3,Scratch
871,7038471,3,Scratch
25,7056390,3,Scratch
618,7070810,0,Dent
470,7054092,0,Dent
753,7027288,3,Scratch
457,7027450,3,Scratch
178,7034958,3,Scratch
314,7049043,0,Dent
595,7052102,3,Scratch
134,7034548,3,Scratch
156,7070705,1,Other
841,7026519,3,Scratch
162,7031873,3,Scratch
211,7074818,1,Other
89,7057752,1,Other
887,7025866,1,Other
270,7071604,1,Other
782,7045110,2,Rim
483,7026440,0,Dent
822,7051081,3,Scratch
409,7025458,1,Other
473,7072891,1,Other
825,7058003,3,Scratch
885,7045015,3,Scratch
171,7044693,0,Dent
37,7040267,0,Dent
136,7035064,3,Scratch
250,7035038,3,Scratch
559,7060088,1,Other
20,7026503,0,Dent
743,7074812,1,Other
562,7073285,3,Scratch
560,7060325,2,Rim
477,7048678,3,Scratch
777,7072928,0,Dent
543,7034560,3,Scratch
393,7066398,0,Dent
23,7034734,0,Dent
217,7072200,3,Scratch
430,7071297,0,Dent
568,7040112,0,Dent
27,7041045,0,Dent
644,7070774,0,Dent
525,7031796,1,Other
370,7054203,3,Scratch
154,7046184,2,Rim
599,7070007,0,Dent
305,7038383,0,Dent
298,7059704,0,Dent
485,7026542,0,Dent
706,7061783,0,Dent
327,7044101,0,Dent
47,7036076,0,Dent
815,7051713,0,Dent
95,7070717,1,Other
580,7051464,0,Dent
114,7069793,0,Dent
138,7044360,1,Other
108,7031905,3,Scratch
736,7069823,0,Dent
122,7074046,2,Rim
296,7038407,3,Scratch
452,7076154,0,Dent
220,7070917,3,Scratch
729,7068817,0,Dent
821,7063285,0,Dent
356,7030703,0,Dent
228,7048938,0,Dent
328,7040150,0,Dent
850,7065085,0,Dent
527,7032143,0,Dent
3,7074070,3,Scratch
823,7030874,0,Dent
124,7054613,3,Scratch
146,7025633,0,Dent
853,7031100,0,Dent
226,7051339,3,Scratch
210,7052318,0,Dent
508,7070814,0,Dent
188,7027406,3,Scratch
69,7058622,1,Other
4,7062766,0,Dent
684,7058414,3,Scratch
143,7068630,0,Dent
189,7059539,3,Scratch
16,7036543,3,Scratch
464,7071020,3,Scratch
284,7073856,3,Scratch
637,7068864,3,Scratch
730,7043912,0,Dent
677,7072424,0,Dent
53,7027784,3,Scratch
866,7027363,3,Scratch
432,7071261,1,Other
