annotation_index,image_id,human_label,label_name
445,7034878,3,Scratch
513,7056316,2,Rim
137,7041337,3,Scratch
290,7044612,2,Rim
282,7049205,2,Rim
698,7075891,1,Other
809,7070036,2,Rim
830,7038226,3,Scratch
630,7071007,1,Other
529,7059041,2,Rim
685,7041117,0,Dent
883,7041118,2,Rim
619,7070810,0,Dent
526,7043481,0,Dent
79,7035057,3,Scratch
225,7072506,0,Dent
293,7074815,1,Other
249,7064908,0,Dent
340,7068654,0,Dent
346,7063020,3,Scratch
297,7072750,3,Scratch
879,7038335,0,Dent
121,7074046,3,Scratch
357,7030703,0,Dent
130,7071064,2,Rim
63,7048995,3,Scratch
177,7029322,3,Scratch
123,7054613,3,Scratch
237,7059119,0,Dent
801,7035840,2,Rim
344,7035050,3,Scratch
208,7032537,0,Dent
760,7027155,3,Scratch
524,7025954,0,Dent
476,7031863,3,Scratch
781,7053338,3,Scratch
595,7052102,3,Scratch
339,7066493,0,Dent
485,7026542,0,Dent
405,7070386,0,Dent
434,7058205,0,Dent
371,7066827,0,Dent
150,7064241,1,Other
288,7054038,2,Rim
637,7068864,3,Scratch
348,7070285,3,Scratch
502,7040139,0,Dent
715,7066379,0,Dent
147,7048634,0,Dent
671,7058527,0,Dent
546,7025566,1,Other
740,7041122,0,Dent
859,7057523,0,Dent
220,7070917,3,Scratch
31,7046521,0,Dent
678,7031471,0,Dent
594,7034303,3,Scratch
91,7039896,0,Dent
296,7038407,3,Scratch
194,7038425,3,Scratch
857,7038482,3,Scratch
539,7056347,3,Scratch
229,7034925,3,Scratch
839,7026519,3,Scratch
235,7031757,3,Scratch
286,7039990,0,Dent
61,7063346,0,Dent
473,7072891,1,Other
101,7066460,3,Scratch
373,7070121,0,Dent
679,7038325,3,Scratch
105,7030898,0,Dent
41,7026447,3,Scratch
17,7036543,3,Scratch
145,7071722,1,Other
266,7058629,0,Dent
823,7030874,0,Dent
360,7026458,3,Scratch
443,7025386,1,Other
773,7074781,0,Dent
858,7058444,1,Other
359,7026458,0,Dent
98,7025512,1,Other
74,7049171,1,Other
59,7041108,2,Rim
710,7068889,0,Dent
789,7040017,0,Dent
608,7068311,1,Other
25,7056390,3,Scratch
6,7031758,3,Scratch
4,7062766,0,Dent
23,7034734,0,Dent
629,7071007,1,Other
95,7070717,1,Other
508,7070814,0,Dent
20,7026503,0,Dent
475,7056192,0,Dent
578,7025683,2,Rim
835,7044848,0,Dent
134,7034548,3,Scratch
779,7031782,3,Scratch
813,7070036,0,Dent
349,7070285,0,Dent
222,7070917,3,Scratch
802,7072086,0,Dent
316,7068667,2,Rim
377,7025392,1,Other
331,7026511,3,Scratch
562,7073285,3,Scratch
336,7058130,3,Scratch
632,7069916,0,Dent
100,7046737,2,Rim
799,7025656,1,Other
393,7066398,0,Dent
822,7051081,3,Scratch
200,7072447,3,Scratch
388,7071028,0,Dent
432,7071261,1,Other
404,7058274,0,Dent
426,7069599,3,Scratch
172,7025546,0,Dent
211,7074818,1,Other
560,7060325,2,Rim
173,7059708,3,Scratch
2,7073954,0,Dent
853,7031100,0,Dent
655,7055080,1,Other
566,7070891,0,Dent
97,7067002,3,Scratch
75,7051604,0,Dent
766,7031219,0,Dent
736,7069823,0,Dent
658,7073495,2,Rim
769,7069811,0,Dent
753,7027288,3,Scratch
114,7069793,0,Dent
212,7073124,3,Scratch
627,7071007,3,Scratch
499,7068641,3,Scratch
768,7069567,3,Scratch
644,7070774,0,Dent
7,7046567,2,Rim
268,7072082,1,Other
103,7052805,3,Scratch
523,7044294,0,Dent
144,7071722,1,Other
178,7034958,3,Scratch
374,7025576,1,Other
109,7038349,3,Scratch
138,7044360,1,Other
82,7028955,3,Scratch
568,7040112,0,Dent
10,7046596,2,Rim
819,7048961,0,Dent
250,7035038,3,Scratch
370,7054203,3,Scratch
294,7038407,3,Scratch
394,7055042,0,Dent
60,7062405,0,Dent
253,7071864,0,Dent
213,7058613,3,Scratch
871,7038471,3,Scratch
56,7025641,3,Scratch
19,7026503,0,Dent
439,7034568,3,Scratch
224,7072506,0,Dent
576,7070191,1,Other
255,7040344,0,Dent
543,7034560,3,Scratch
806,7070370,3,Scratch
706,7061783,0,Dent
21,7038438,3,Scratch
867,7061194,0,Dent
37,7040267,0,Dent
3,7074070,3,Scratch
661,7048683,3,Scratch
885,7045015,3,Scratch
217,7072200,3,Scratch
877,7047008,0,Dent
58,7038340,3,Scratch
151,7038269,3,Scratch
483,7026440,0,Dent
365,7067258,3,Scratch
730,7043912,0,Dent
219,7072864,3,Scratch
864,7058518,3,Scratch
816,7072300,1,Other
315,7068667,0,Dent
527,7032143,0,Dent
452,7076154,0,Dent
352,7072476,3,Scratch
815,7051713,0,Dent
836,7049108,3,Scratch
233,7041084,0,Dent
93,7070717,1,Other
314,7049043,0,Dent
270,7071604,1,Other
624,7030656,1,Other
94,7070717,1,Other
477,7048678,3,Scratch
89,7057752,1,Other
305,7038383,0,Dent
430,7071297,0,Dent
176,7035097,3,Scratch
1,7073954,1,Other
162,7031873,3,Scratch
866,7027363,3,Scratch
171,7044693,0,Dent
188,7027406,3,Scratch
580,7051464,0,Dent
326,7067644,3,Scratch
559,7060088,1,Other
599,7070007,0,Dent
47,7036076,0,Dent
216,7044891,0,Dent
43,7062009,2,Rim
743,7074812,1,Other
684,7058414,3,Scratch
311,7037733,3,Scratch
825,7058003,3,Scratch
469,7059508,0,Dent
166,7061617,0,Dent
156,7070705,1,Other
281,7030892,3,Scratch
210,7052318,0,Dent
482,7026440,0,Dent
755,7059042,0,Dent
163,7068757,0,Dent
231,7053309,3,Scratch
160,7025650,0,Dent
327,7044101,0,Dent
218,7072864,3,Scratch
841,7026519,3,Scratch
328,7040150,0,Dent
537,7039941,0,Dent
873,7048595,1,Other
143,7068630,0,Dent
887,7025866,1,Other
860,7057523,0,Dent
872,7048595,1,Other
818,7069828,3,Scratch
49,7044701,0,Dent
136,7035064,3,Scratch
8,7060786,0,Dent
882,7038335,3,Scratch
618,7070810,0,Dent
146,7025633,0,Dent
193,7038267,3,Scratch
69,7058622,1,Other
791,7031845,1,Other
585,7065435,0,Dent
837,7071907,3,Scratch
320,7048713,3,Scratch
199,7034714,3,Scratch
542,7034560,0,Dent
