annotation_index,image_id,human_label,label_name
445,7034878,3,Scratch
513,7056316,2,Rim
137,7041337,3,Scratch
290,7044612,2,Rim
282,7049205,2,Rim
698,7075891,1,Other
809,7070036,2,Rim
830,7038226,3,Scratch
630,7071007,1,Other
529,7059041,2,Rim
685,7041117,0,Dent
883,7041118,2,Rim
619,7070810,0,Dent
526,7043481,0,Dent
79,7035057,3,Scratch
144,7071722,1,Other
592,7050884,2,Rim
220,7070917,3,Scratch
419,7026385,3,Scratch
889,7071010,2,Rim
122,7074046,2,Rim
14,7075548,3,Scratch
462,7060061,2,Rim
667,7028270,0,Dent
309,7054388,2,Rim
162,7031873,3,Scratch
343,7030896,2,Rim
130,7071064,2,Rim
628,7071007,3,Scratch
212,7073124,3,Scratch
550,7036406,0,Dent
357,7030703,0,Dent
765,7071715,2,Rim
70,7036229,2,Rim
12,7062158,2,Rim
371,7066827,0,Dent
43,7062009,2,Rim
307,7036587,2,Rim
59,7041108,2,Rim
496,7060289,2,Rim
297,7072750,3,Scratch
124,7054613,3,Scratch
541,7027239,0,Dent
276,7071032,2,Rim
585,7065435,0,Dent
435,7043413,0,Dent
839,7026519,3,Scratch
344,7035050,3,Scratch
140,7044791,2,Rim
697,7060636,2,Rim
78,7035880,0,Dent
72,7049171,3,Scratch
660,7048683,2,Rim
253,7071864,0,Dent
825,7058003,3,Scratch
383,7058499,2,Rim
762,7029264,3,Scratch
326,7067644,3,Scratch
75,7051604,0,Dent
129,7038293,3,Scratch
580,7051464,0,Dent
812,7070036,0,Dent
74,7049171,1,Other
245,7050345,3,Scratch
548,7044748,3,Scratch
790,7040274,0,Dent
649,7035040,2,Rim
512,7034794,3,Scratch
848,7074270,2,Rim
386,7062166,2,Rim
770,7059116,0,Dent
404,7058274,0,Dent
841,7026519,3,Scratch
201,7064748,2,Rim
470,7054092,0,Dent
378,7076484,2,Rim
508,7070814,0,Dent
455,7071522,2,Rim
314,7049043,0,Dent
684,7058414,3,Scratch
111,7070122,3,Scratch
352,7072476,3,Scratch
441,7045165,2,Rim
288,7054038,2,Rim
847,7075501,2,Rim
497,7025503,2,Rim
15,7037300,2,Rim
35,7057746,3,Scratch
433,7046478,2,Rim
562,7073285,3,Scratch
294,7038407,3,Scratch
154,7046184,2,Rim
145,7071722,1,Other
743,7074812,1,Other
449,7071030,0,Dent
261,7055702,0,Dent
214,7028923,3,Scratch
892,7044988,3,Scratch
238,7070287,2,Rim
173,7059708,3,Scratch
879,7038335,0,Dent
356,7030703,0,Dent
211,7074818,1,Other
243,7029096,2,Rim
431,7040995,3,Scratch
91,7039896,0,Dent
32,7060898,2,Rim
464,7071020,3,Scratch
94,7070717,1,Other
225,7072506,0,Dent
802,7072086,0,Dent
117,7060790,2,Rim
863,7067181,2,Rim
58,7038340,3,Scratch
467,7059090,2,Rim
193,7038267,3,Scratch
132,7060887,2,Rim
867,7061194,0,Dent
731,7029035,0,Dent
170,7034960,2,Rim
865,7060644,2,Rim
69,7058622,1,Other
759,7031332,3,Scratch
165,7059278,2,Rim
804,7071665,0,Dent
679,7038325,3,Scratch
753,7027288,3,Scratch
61,7063346,0,Dent
475,7056192,0,Dent
49,7044701,0,Dent
63,7048995,3,Scratch
27,7041045,0,Dent
81,7060866,0,Dent
341,7068654,2,Rim
850,7065085,0,Dent
868,7044707,3,Scratch
319,7048713,3,Scratch
360,7026458,3,Scratch
372,7070121,2,Rim
377,7025392,1,Other
624,7030656,1,Other
345,7063020,2,Rim
189,7059539,3,Scratch
436,7069918,0,Dent
138,7044360,1,Other
348,7070285,3,Scratch
795,7067447,2,Rim
268,7072082,1,Other
612,7053567,2,Rim
836,7049108,3,Scratch
204,7031131,3,Scratch
322,7058729,2,Rim
217,7072200,3,Scratch
16,7036543,3,Scratch
13,7034932,2,Rim
347,7070285,2,Rim
325,7069246,3,Scratch
136,7035064,3,Scratch
163,7068757,0,Dent
316,7068667,2,Rim
799,7025656,1,Other
463,7036533,2,Rim
677,7072424,0,Dent
671,7058527,0,Dent
258,7058575,0,Dent
67,7035006,0,Dent
187,7029547,0,Dent
576,7070191,1,Other
476,7031863,3,Scratch
249,7064908,0,Dent
266,7058629,0,Dent
525,7031796,1,Other
219,7072864,3,Scratch
805,7059672,2,Rim
522,7048620,2,Rim
771,7038263,2,Rim
473,7072891,1,Other
527,7032143,0,Dent
678,7031471,0,Dent
857,7038482,3,Scratch
250,7035038,3,Scratch
62,7048995,2,Rim
733,7025913,0,Dent
213,7058613,3,Scratch
251,7035038,2,Rim
437,7069388,2,Rim
655,7055080,1,Other
119,7059918,2,Rim
105,7030898,0,Dent
844,7052464,0,Dent
793,7073466,2,Rim
736,7069823,0,Dent
216,7044891,0,Dent
241,7025740,2,Rim
223,7026612,2,Rim
523,7044294,0,Dent
181,7038251,3,Scratch
169,7057694,2,Rim
730,7043912,0,Dent
823,7030874,0,Dent
264,7030895,3,Scratch
409,7025458,1,Other
817,7069828,3,Scratch
461,7060061,0,Dent
147,7048634,0,Dent
305,7038383,0,Dent
549,7036406,2,Rim
721,7038439,3,Scratch
3,7074070,3,Scratch
97,7067002,3,Scratch
469,7059508,0,Dent
222,7070917,3,Scratch
224,7072506,0,Dent
327,7044101,0,Dent
184,7050361,2,Rim
768,7069567,3,Scratch
172,7025546,0,Dent
426,7069599,3,Scratch
553,7075623,0,Dent
293,7074815,1,Other
821,7063285,0,Dent
126,7048684,2,Rim
775,7034376,3,Scratch
164,7031346,2,Rim
837,7071907,3,Scratch
806,7070370,3,Scratch
393,7066398,0,Dent
71,7038423,3,Scratch
477,7048678,3,Scratch
537,7039941,0,Dent
788,7031626,3,Scratch
686,7041117,2,Rim
864,7058518,3,Scratch
116,7044758,2,Rim
859,7057523,0,Dent
483,7026440,0,Dent
56,7025641,3,Scratch
571,7063546,2,Rim
849,7051295,3,Scratch
373,7070121,0,Dent
95,7070717,1,Other
699,7056624,3,Scratch
631,7038278,2,Rim
191,7029225,3,Scratch
782,7045110,2,Rim
644,7070774,0,Dent
369,7054203,2,Rim
618,7070810,0,Dent
192,7038267,2,Rim
333,7058796,2,Rim
30,7065560,0,Dent
66,7035006,2,Rim
340,7068654,0,Dent
573,7027172,3,Scratch
190,7025799,1,Other
312,7036477,2,Rim
93,7070717,1,Other
742,7074812,1,Other
303,7060269,0,Dent
336,7058130,3,Scratch
485,7026542,0,Dent
858,7058444,1,Other
171,7044693,0,Dent
328,7040150,0,Dent
182,7034622,0,Dent
296,7038407,3,Scratch
722,7038439,2,Rim
25,7056390,3,Scratch
632,7069916,0,Dent
456,7074826,2,Rim
68,7075038,0,Dent
827,7026835,2,Rim
682,7060597,2,Rim
714,7058895,2,Rim
188,7027406,3,Scratch
715,7066379,0,Dent
639,7053282,2,Rim
375,7038309,2,Rim
524,7025954,0,Dent
787,7058780,2,Rim
587,7066288,2,Rim
106,7070487,1,Other
510,7064609,2,Rim
534,7065457,2,Rim
252,7058255,0,Dent
578,7025683,2,Rim
761,7025689,2,Rim
801,7035840,2,Rim
663,7068764,0,Dent
769,7069811,0,Dent
337,7044137,2,Rim
472,7072891,1,Other
283,7049205,3,Scratch
609,7025407,2,Rim
1,7073954,1,Other
349,7070285,0,Dent
301,7026376,2,Rim
405,7070386,0,Dent
542,7034560,0,Dent
121,7074046,3,Scratch
315,7068667,0,Dent
208,7032537,0,Dent
284,7073856,3,Scratch
53,7027784,3,Scratch
338,7034754,3,Scratch
504,7062329,2,Rim
174,7037206,2,Rim
281,7030892,3,Scratch
334,7038327,2,Rim
86,7049130,2,Rim
887,7025866,1,Other
521,7074389,0,Dent
270,7071604,1,Other
143,7068630,0,Dent
365,7067258,3,Scratch
19,7026503,0,Dent
45,7039945,0,Dent
195,7038425,2,Rim
389,7048603,2,Rim
559,7060088,1,Other
713,7054167,2,Rim
829,7031402,2,Rim
82,7028955,3,Scratch
608,7068311,1,Other
709,7068889,2,Rim
819,7048961,0,Dent
203,7065194,2,Rim
311,7037733,3,Scratch
785,7049780,2,Rim
157,7037352,2,Rim
777,7072928,0,Dent
398,7061806,2,Rim
614,7038316,0,Dent
146,7025633,0,Dent
226,7051339,3,Scratch
199,7034714,3,Scratch
237,7059119,0,Dent
5,7060727,2,Rim
320,7048713,3,Scratch
108,7031905,3,Scratch
509,7070814,0,Dent
818,7069828,3,Scratch
57,7073374,3,Scratch
55,7025641,1,Other
2,7073954,0,Dent
871,7038471,3,Scratch
286,7039990,0,Dent
851,7065085,3,Scratch
854,7031100,3,Scratch
643,7066367,0,Dent
822,7051081,3,Scratch
519,7066180,0,Dent
558,7026619,2,Rim
178,7034958,3,Scratch
159,7027556,0,Dent
198,7034714,3,Scratch
210,7052318,0,Dent
499,7068641,3,Scratch
101,7066460,3,Scratch
881,7038335,3,Scratch
428,7040011,0,Dent
551,7044664,2,Rim
384,7052881,3,Scratch
666,7060596,2,Rim
7,7046567,2,Rim
480,7055743,2,Rim
374,7025576,1,Other
156,7070705,1,Other
560,7060325,2,Rim
236,7025372,1,Other
629,7071007,1,Other
394,7055042,0,Dent
370,7054203,3,Scratch
862,7046516,2,Rim
6,7031758,3,Scratch
291,7071738,3,Scratch
622,7062011,2,Rim
520,7066180,2,Rim
650,7050520,2,Rim
567,7027042,2,Rim
555,7059279,2,Rim
658,7073495,2,Rim
277,7031097,2,Rim
458,7051056,2,Rim
104,7073816,3,Scratch
50,7025737,2,Rim
691,7035822,2,Rim
479,7058455,2,Rim
4,7062766,0,Dent
745,7026840,2,Rim
