annotation_index,image_id,human_label,label_name
445,7034878,3,Scratch
513,7056316,2,Rim
137,7041337,3,Scratch
290,7044612,2,Rim
282,7049205,2,Rim
698,7075891,1,Other
809,7070036,2,Rim
830,7038226,3,Scratch
630,7071007,1,Other
529,7059041,2,Rim
685,7041117,0,Dent
883,7041118,2,Rim
619,7070810,0,Dent
526,7043481,0,Dent
79,7035057,3,Scratch
327,7044101,0,Dent
483,7026440,0,Dent
68,7075038,0,Dent
643,7066367,0,Dent
249,7064908,0,Dent
30,7065560,0,Dent
306,7064242,0,Dent
818,7069828,3,Scratch
326,7067644,3,Scratch
777,7072928,0,Dent
356,7030703,0,Dent
578,7025683,2,Rim
836,7049108,3,Scratch
736,7069823,0,Dent
117,7060790,2,Rim
759,7031332,3,Scratch
134,7034548,3,Scratch
766,7031219,0,Dent
181,7038251,3,Scratch
523,7044294,0,Dent
779,7031782,3,Scratch
699,7056624,3,Scratch
473,7072891,1,Other
742,7074812,1,Other
103,7052805,3,Scratch
14,7075548,3,Scratch
177,7029322,3,Scratch
846,7076289,0,Dent
67,7035006,0,Dent
858,7058444,1,Other
892,7044988,3,Scratch
594,7034303,3,Scratch
105,7030898,0,Dent
872,7048595,1,Other
104,7073816,3,Scratch
145,7071722,1,Other
101,7066460,3,Scratch
231,7053309,3,Scratch
678,7031471,0,Dent
245,7050345,3,Scratch
833,7029059,3,Scratch
426,7069599,3,Scratch
160,7025650,0,Dent
851,7065085,3,Scratch
419,7026385,3,Scratch
25,7056390,3,Scratch
220,7070917,3,Scratch
477,7048678,3,Scratch
546,7025566,1,Other
27,7041045,0,Dent
819,7048961,0,Dent
812,7070036,0,Dent
508,7070814,0,Dent
226,7051339,3,Scratch
122,7074046,2,Rim
570,7058500,3,Scratch
377,7025392,1,Other
58,7038340,3,Scratch
470,7054092,0,Dent
69,7058622,1,Other
566,7070891,0,Dent
430,7071297,0,Dent
314,7049043,0,Dent
250,7035038,3,Scratch
94,7070717,1,Other
866,7027363,3,Scratch
394,7055042,0,Dent
208,7032537,0,Dent
106,7070487,1,Other
109,7038349,3,Scratch
10,7046596,2,Rim
159,7027556,0,Dent
859,7057523,0,Dent
545,7025566,3,Scratch
56,7025641,3,Scratch
632,7069916,0,Dent
428,7040011,0,Dent
150,7064241,1,Other
799,7025656,1,Other
595,7052102,3,Scratch
627,7071007,3,Scratch
576,7070191,1,Other
135,7034548,3,Scratch
585,7065435,0,Dent
276,7071032,2,Rim
236,7025372,1,Other
405,7070386,0,Dent
539,7056347,3,Scratch
316,7068667,2,Rim
816,7072300,1,Other
344,7035050,3,Scratch
311,7037733,3,Scratch
373,7070121,0,Dent
393,7066398,0,Dent
149,7075060,0,Dent
864,7058518,3,Scratch
22,7053779,3,Scratch
82,7028955,3,Scratch
349,7070285,0,Dent
213,7058613,3,Scratch
388,7071028,0,Dent
877,7047008,0,Dent
49,7044701,0,Dent
235,7031757,3,Scratch
559,7060088,1,Other
199,7034714,3,Scratch
374,7025576,1,Other
887,7025866,1,Other
85,7053664,3,Scratch
860,7057523,0,Dent
813,7070036,0,Dent
568,7040112,0,Dent
733,7025913,0,Dent
354,7070745,0,Dent
74,7049171,1,Other
291,7071738,3,Scratch
548,7044748,3,Scratch
524,7025954,0,Dent
281,7030892,3,Scratch
710,7068889,0,Dent
190,7025799,1,Other
475,7056192,0,Dent
432,7071261,1,Other
98,7025512,1,Other
404,7058274,0,Dent
81,7060866,0,Dent
671,7058527,0,Dent
527,7032143,0,Dent
542,7034560,0,Dent
37,7040267,0,Dent
628,7071007,3,Scratch
502,7040139,0,Dent
464,7071020,3,Scratch
198,7034714,3,Scratch
409,7025458,1,Other
293,7074815,1,Other
868,7044707,3,Scratch
43,7062009,2,Rim
525,7031796,1,Other
817,7069828,3,Scratch
89,7057752,1,Other
318,7055118,0,Dent
70,7036229,2,Rim
2,7073954,0,Dent
469,7059508,0,Dent
130,7071064,2,Rim
336,7058130,3,Scratch
156,7070705,1,Other
95,7070717,1,Other
270,7071604,1,Other
434,7058205,0,Dent
790,7040274,0,Dent
97,7067002,3,Scratch
253,7071864,0,Dent
822,7051081,3,Scratch
200,7072447,3,Scratch
844,7052464,0,Dent
136,7035064,3,Scratch
359,7026458,0,Dent
6,7031758,3,Scratch
537,7039941,0,Dent
485,7026542,0,Dent
768,7069567,3,Scratch
63,7048995,3,Scratch
677,7072424,0,Dent
41,7026447,3,Scratch
264,7030895,3,Scratch
360,7026458,3,Scratch
370,7054203,3,Scratch
839,7026519,3,Scratch
644,7070774,0,Dent
23,7034734,0,Dent
328,7040150,0,Dent
791,7031845,1,Other
511,7069858,1,Other
75,7051604,0,Dent
211,7074818,1,Other
91,7039896,0,Dent
841,7026519,3,Scratch
771,7038263,2,Rim
325,7069246,3,Scratch
769,7069811,0,Dent
179,7034904,3,Scratch
815,7051713,0,Dent
867,7061194,0,Dent
781,7053338,3,Scratch
789,7040017,0,Dent
194,7038425,3,Scratch
171,7044693,0,Dent
298,7059704,0,Dent
371,7066827,0,Dent
297,7072750,3,Scratch
755,7059042,0,Dent
20,7026503,0,Dent
31,7046521,0,Dent
806,7070370,3,Scratch
715,7066379,0,Dent
172,7025546,0,Dent
266,7058629,0,Dent
871,7038471,3,Scratch
124,7054613,3,Scratch
188,7027406,3,Scratch
541,7027239,0,Dent
661,7048683,3,Scratch
331,7026511,3,Scratch
47,7036076,0,Dent
288,7054038,2,Rim
461,7060061,0,Dent
268,7072082,1,Other
15,7037300,2,Rim
849,7051295,3,Scratch
144,7071722,1,Other
655,7055080,1,Other
229,7034925,3,Scratch
753,7027288,3,Scratch
653,7042025,3,Scratch
684,7058414,3,Scratch
457,7027450,3,Scratch
340,7068654,0,Dent
401,7035233,0,Dent
237,7059119,0,Dent
296,7038407,3,Scratch
204,7031131,3,Scratch
384,7052881,3,Scratch
618,7070810,0,Dent
72,7049171,3,Scratch
580,7051464,0,Dent
512,7034794,3,Scratch
224,7072506,0,Dent
255,7040344,0,Dent
17,7036543,3,Scratch
216,7044891,0,Dent
176,7035097,3,Scratch
346,7063020,3,Scratch
60,7062405,0,Dent
252,7058255,0,Dent
42,7070672,3,Scratch
499,7068641,3,Scratch
599,7070007,0,Dent
294,7038407,3,Scratch
